name	target_name	reverse_score	score	presence_ratio	matched_peaks_count
Estrone	Estrone	0.592783098083104	0.352341191589527	0.443181818181818	39
Testosterone	Testosterone	0.269730074959498	0.117782860432583	0.346153846153846	45
Progesterone	Progesterone	0.334579768033309	0.17879823156304	0.333333333333333	56
17-beta-Estradiol	17-beta-Estradiol	0.6226533281304	0.293670953826682	0.447761194029851	30
Epoxiconazole	Epoxiconazole	0.0747227337772308	0.0054706542721085	0.0930232558139535	8
Praziquantel	Praziquantel	0.264070810379241	0.0365934171330439	0.140350877192982	8
Tonalide	Tonalide	0.581828706137543	0.3014612341721	0.608695652173913	28
Buprofezin	Buprofezin	0.0085300617690258	0.0016604660773503	0.0487804878048781	4
Metribuzin	Metribuzin	0.544569174636627	0.0299780069158762	0.0606060606060606	2
Prometryn	Prometryn	0.476876326706734	0.387308048468224	0.2	11
Terbumeton	Terbumeton	0.328716543453114	0.194527121354065	0.142857142857143	7
Methoprotryne	Methoprotryne	0.118048211459894	0.0636487393967776	0.196428571428571	11
Terbutryn	Terbutryn	0.39046206341713	0.216459047847578	0.163265306122449	8
Prometon	Prometon	0.39698088346418	0.320269486929621	0.191489361702128	9
Simetryn	Simetryn	0.503414193767459	0.309991530832543	0.18	9
Atrazine	Atrazine	0.0	0.0	0.0	0
Ametryn	Ametryn	0.51634320710499	0.378111529361856	0.246153846153846	16
Secbumeton	Secbumeton	0.400238437570253	0.273339990028185	0.394736842105263	15
trans-Chlordane	trans-Chlordane	0.0068337480025101	0.0001143918813748	0.0142857142857143	2
cis-Chlordane	cis-Chlordane	0.003230274905907	2.66344619546905e-05	0.0126582278481013	2
Heptachlor	Heptachlor	0.0050057562388156	0.0001988430036925	0.0148148148148148	2
Aldrin	Aldrin	0.0301276366152278	0.0003583643957734	0.0180722891566265	3
syn-Dechlorane plus	syn-Dechlorane plus	0.107630465431331	0.000595363990355	0.0559006211180124	9
anti-Dechlorane plus	anti-Dechlorane plus	0.0	0.0	0.0	0
2,4'-Dichlorodiphenyltrichloroethane	2,4'-Dichlorodiphenyltrichloroethane	0.0	0.0	0.0	0
4,4'-Dichlorodiphenyltrichloroethane	4,4'-Dichlorodiphenyltrichloroethane	0.0	0.0	0.0	0
