name	target_name	reverse_score	score	presence_ratio	matched_peaks_count
2,3,3',4',6-Pentachlorobiphenyl	3,3',4,5,5'-Pentachlorobiphenyl	0.419070889998638	0.419070889998638	0.0508474576271186	3
2,3,3',4',6-Pentachlorobiphenyl	2,3',4,4',5',6-Hexachlorobiphenyl	0.00249493771577928	0.00110804381674935	0.0108695652173913	1
2,3,3',4',6-Pentachlorobiphenyl	2,3,3',4,5,6-Hexachlorobiphenyl	0.00653481428659612	0.00474601979592825	0.0192307692307692	2
2,3,3',4',6-Pentachlorobiphenyl	2,3,3',4',5',6-Hexachlorobiphenyl	0.00167537035373098	0.00074406016209385	0.0103092783505155	1
Mepronil	Enzacamene	0.0160640040916379	0.00232838665724801	0.00847457627118644	1
Mepronil	Octrizole	0.0171680480038624	0.00248841158624921	0.0625	1
Mepronil	Eugenol	0.00408470404625671	0.00223609449639943	0.0222222222222222	1
Mepronil	Isoeugenol	0.0136277185981369	0.00746023854132098	0.0232558139534884	1
Mepronil	Methyleugenol	0.0112489853192319	0.00615804569377892	0.0227272727272727	1
Mepronil	Safrole	0.00499063237515813	0.00273202794162545	0.0357142857142857	1
Mepronil	Mexacarbate	0.00498188929932309	0.00272724170900372	0.0256410256410256	1
Mepronil	Aminocarb	0.00343386715384254	0.00187980606602594	0.0344827586206897	1
Mepronil	Furathiocarb	0.00361256436725163	0.00197763049856767	0.0178571428571429	1
Mepronil	Isoprocarb	0.00650363636671488	0.0035602935540756	0.0714285714285714	1
Mepronil	Fenobucarb	0.00656443842570899	0.00359357849906717	0.0666666666666667	1
Mepronil	Mepronil	0.0913476455222962	0.0281007677529446	0.0714285714285714	1
Mepronil	Picoxystrobin	0.00355845254857425	0.00194800799995715	0.0163934426229508	1
Mepronil	Trifloxystrobin	0.011091755278339	0.00607197306155691	0.0212765957446809	1
Mepronil	Propargite_isomer2	0.00781549716480709	0.00427844710386446	0.0263157894736842	1
Mepronil	Etoxazole	0.00204805703061234	0.00112117034737468	0.00694444444444444	1
Mepronil	Triflumizole	0.00113503706475173	0.000621354718716184	0.0078125	1
Mepronil	Spirotetramat	0.0127496251625919	0.00392209622462187	0.00632911392405063	1
Mepronil	17-alpha-Ethynylestradiol	0.017439063907777	0.00252769381071686	0.0099009900990099	1
Mepronil	Bisphenol A	0.127593732631626	0.0883427828461989	0.0689655172413793	2
Mepronil	4-tert-Octylphenol	0.0218570648669198	0.0119652395627424	0.0769230769230769	1
Mepronil	Progesterone	0.0422647572525389	0.00612603783572642	0.00595238095238095	1
2,3,3',4,5-Pentachlorobiphenyl	2,2',4,5,5'-Pentachlorobiphenyl	0.277760330635432	0.277760330635432	0.037037037037037	3
2,3,3',4,5-Pentachlorobiphenyl	2,3',4,4',5-Pentachlorobiphenyl	0.421031770836459	0.421031770836459	0.0517241379310345	3
2,3,3',4,5-Pentachlorobiphenyl	2,2',3,4',5-Pentachlorobiphenyl	0.23354300782779	0.23354300782779	0.0337078651685393	3
2,3,3',4,5-Pentachlorobiphenyl	2,3,3',4,5-Pentachlorobiphenyl	0.399739996308636	0.399739996308636	0.0517241379310345	3
2,3,3',4,5-Pentachlorobiphenyl	3,3',4,5,5'-Pentachlorobiphenyl	0.419070889998638	0.419070889998638	0.0508474576271186	3
2,3,3',4,5-Pentachlorobiphenyl	2,3',4,4',5',6-Hexachlorobiphenyl	0.00249493771577928	0.00110804381674935	0.0108695652173913	1
2,3,3',4,5-Pentachlorobiphenyl	2,3,3',4,5,6-Hexachlorobiphenyl	0.00653481428659612	0.00474601979592825	0.0192307692307692	2
2,3,3',4,5-Pentachlorobiphenyl	2,3,3',4',5',6-Hexachlorobiphenyl	0.00167537035373098	0.00074406016209385	0.0103092783505155	1
Difenoconazole	2,4-D butyl ester	0.021848082528357	0.00804079139906993	0.0140845070422535	1
Benzoximate	Benzyl alcohol	0.010916846568969	0.00770338088726008	0.0588235294117647	1
Benzoximate	Tri-o-cresyl phosphate	0.0051764383376189	0.00365271013952336	0.0161290322580645	1
Benzoximate	Carbofuran phenol	0.00671754435018523	0.00474017862480833	0.0222222222222222	1
2,4,4'-Trichlorobiphenyl	2,4,6-Trichlorobiphenyl	0.429559282948957	0.429559282948957	0.0555555555555556	3
2,4,4'-Trichlorobiphenyl	2,4,4'-Trichlorobiphenyl	0.491578660982816	0.491578660982816	0.075	3
2,4,4'-Trichlorobiphenyl	Aldrin	0.0301282882858185	0.0301282882858185	0.0180722891566265	3
Furalaxyl	2-tert-Butyl-4-methoxyphenol	0.0191758197966486	0.00192686459820306	0.0204081632653061	1
Furalaxyl	Butylated hydroxytoluene	0.0232848705934012	0.00233975878455041	0.0238095238095238	1
Furalaxyl	Drometrizole	0.00722521164408897	0.000726018740223703	0.0344827586206897	1
Furalaxyl	Enzacamene	0.0244986103736899	0.00246172030895303	0.00847457627118644	1
Furalaxyl	2,4-Di-tert-butyl-6-(5-chloro-2H-benzotriazol-2-yl)phenol	0.019544746633933	0.00196393587179808	0.025	1
Furalaxyl	Octrizole	0.0431822100628786	0.00433912462281644	0.0625	1
Furalaxyl	1,2,7,9-Tetrachlorodibenzo-p-dioxin	0.0059813590859365	0.000601031361060535	0.0151515151515152	1
Furalaxyl	trans-Prallethrin	0.045050741954068	0.00452688232965385	0.015625	1
Furalaxyl	cis-Resmethrin	0.0053863099075865	0.000541238392201242	0.0135135135135135	1
Furalaxyl	trans-Resmethrin	0.00525455095055678	0.000527998714706927	0.0169491525423729	1
Furalaxyl	cis-Tetramethrin	0.0198505275063352	0.00199466198124673	0.024390243902439	1
Furalaxyl	trans-Tetramethrin	0.00904807943365	0.000909187931849279	0.0454545454545455	1
Furalaxyl	cis-Phenothrin	0.00869505280597983	0.000873714376178946	0.0161290322580645	1
Furalaxyl	trans-Phenothrin	0.00911475815903512	0.000915888082182373	0.0181818181818182	1
Furalaxyl	trans-Cyphenothrin	0.0100015489828699	0.00100499644169863	0.015625	1
Furalaxyl	Flucythrinate_isomer1	0.00462095827173687	0.000464332737687676	0.0136986301369863	1
Furalaxyl	Flucythrinate_isomer2	0.00290018225715241	0.000291422144080656	0.0163934426229508	1
Furalaxyl	cis-Fenvalerate	0.00212333320484836	0.000213361182259671	0.0153846153846154	1
Furalaxyl	trans-Fenvalerate	0.00456589992665065	0.000458800250570707	0.0121951219512195	1
Furalaxyl	Deltamethrin	0.00512729495750261	0.000515211513402078	0.00694444444444444	1
Furalaxyl	cis-Cypermethrin_isomer1	0.00847012901572018	0.000851113116188971	0.0125	1
Furalaxyl	trans-Cypermethrin_isomer1	0.00304800510599321	0.000306275986954515	0.0138888888888889	1
Furalaxyl	trans-Cyfluthrin_isomer1	0.00316091527666911	0.000317621661505049	0.012987012987013	1
Furalaxyl	trans-Cyfluthrin_Isomer2	0.00506596010673036	0.000509048337389662	0.00961538461538462	1
Furalaxyl	Citral (Geranial)	0.0103328990457608	0.00103829184771347	0.0222222222222222	1
Furalaxyl	alpha-Hexylcinnamaldehyde	0.00786137369006317	0.000789942897735987	0.0212765957446809	1
Furalaxyl	Lilial	0.0319376425801369	0.0032092246115331	0.0263157894736842	1
Furalaxyl	alpha-Amylcinnamyl alcohol	0.0588250229228776	0.00591097827162448	0.025	1
Furalaxyl	Eugenol	0.0300989619165102	0.00302446647781503	0.0222222222222222	1
Furalaxyl	Methyleugenol	0.0207517625300178	0.00208522175288675	0.0227272727272727	1
Furalaxyl	Estragole	0.0492826336991858	0.00495212007560516	0.0344827586206897	1
Furalaxyl	Eucalyptol	0.00350227901517741	0.000351923282495295	0.0303030303030303	1
Furalaxyl	Limonene	0.0239026773222182	0.00240183852491683	0.0416666666666667	1
Furalaxyl	delta-Iraldeine	0.0324463184520355	0.00326033843821252	0.032258064516129	1
Furalaxyl	Safrole	0.0207605974831346	0.00208610952501687	0.0357142857142857	1
Furalaxyl	Tris(4-tert-butylphenyl) phosphate	0.00643645760848397	0.000646761517115949	0.0277777777777778	1
Furalaxyl	Tri-m-cresyl phosphate	0.00271018265300671	0.000272330208779672	0.02	1
Furalaxyl	Tri-p-cresyl-phosphate	0.00267871220155953	0.000269167929439018	0.0196078431372549	1
Furalaxyl	Tris(isopropylphenyl)phosphate	0.00398098353954193	0.00040002546591062	0.0123456790123457	1
Furalaxyl	Tris(3,5-xylenyl)phosphate	0.0130336051641689	0.00130966981563849	0.0192307692307692	1
Furalaxyl	1,4-Naphthoquinone	0.0205456798191211	0.00206451372141068	0.0196078431372549	1
Furalaxyl	Praziquantel	0.0108516962711852	0.00109042270928377	0.0175438596491228	1
Furalaxyl	Carbofuran	0.00477165466905064	0.000479475326434332	0.0294117647058824	1
